line,10000,total,0.0466008,total0,0.333456,false,0.0164785,over,0.0466008,false0,0.117913,over0,0.333456,overaggr,0.488549,overcuckoo,-0.441949,over_ai,0.0447221,over_ai,0,over_ai,0.0447221,over_ai,0,countIP,5.61373e+07,countIP0,7.15236e+07,keysum,5.36377e+07,pktSum,2.05324e+08,aggrSum,2.62047e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,15,time,0
line,20000,total,0.155046,total0,0.46869,false,0.0310407,over,0.155046,false0,0.0938331,over0,0.46869,overaggr,0.570633,overcuckoo,-0.415587,over_ai,0.162237,over_ai,0,over_ai,0.162237,over_ai,0,countIP,8.0349e+07,countIP0,1.02167e+08,keysum,6.95634e+07,pktSum,4.17028e+08,aggrSum,3.96952e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,15,time,0
line,30000,total,0.152993,total0,0.303674,false,0.0356947,over,0.152993,false0,0.07085,over0,0.303674,overaggr,0.787999,overcuckoo,-0.635006,over_ai,0.155282,over_ai,0,over_ai,0.155282,over_ai,0,countIP,1.51166e+08,countIP0,1.70922e+08,keysum,1.31108e+08,pktSum,6.93055e+08,aggrSum,1.03313e+08,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,15,time,0
line,40000,total,0.156377,total0,0.334895,false,0.0318907,over,0.156377,false0,0.0682969,over0,0.334895,overaggr,0.783665,overcuckoo,-0.627288,over_ai,0.156825,over_ai,0,over_ai,0.156825,over_ai,0,countIP,1.87212e+08,countIP0,2.16113e+08,keysum,1.61895e+08,pktSum,9.55751e+08,aggrSum,1.26872e+08,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,15,time,0
line,50000,total,0.174848,total0,0.396024,false,0.0322543,over,0.174848,false0,0.0730549,over0,0.396024,overaggr,0.788814,overcuckoo,-0.613966,over_ai,0.177528,over_ai,0,over_ai,0.177528,over_ai,0,countIP,2.0956e+08,countIP0,2.49012e+08,keysum,1.78372e+08,pktSum,1.14531e+09,aggrSum,1.40702e+08,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,15,time,0
line,60000,total,0.152283,total0,0.409767,false,0.0302743,over,0.152283,false0,0.0814627,over0,0.409767,overaggr,0.735095,overcuckoo,-0.582812,over_ai,0.0725602,over_ai,0,over_ai,0.165016,over_ai,0,countIP,2.57914e+08,countIP0,3.15547e+08,keysum,2.23829e+08,pktSum,1.34972e+09,aggrSum,1.64536e+08,blackkey_num,10560537,feedback,179,feedsumportion,0.961456,finger0,9,finger,15,time,23002
line,70000,total,0.17723,total0,0.396284,false,0.0343718,over,0.17723,false0,0.076855,over0,0.396284,overaggr,0.726597,overcuckoo,-0.549367,over_ai,0.235171,over_ai,0,over_ai,0.191008,over_ai,0,countIP,2.97759e+08,countIP0,3.53164e+08,keysum,2.52932e+08,pktSum,1.55711e+09,aggrSum,1.83779e+08,blackkey_num,15053230,feedback,179,feedsumportion,0.961456,finger0,9,finger,15,time,23002
line,80000,total,0.158966,total0,0.3557,false,0.0325664,over,0.158966,false0,0.07287,over0,0.3557,overaggr,0.767854,overcuckoo,-0.608887,over_ai,0.148099,over_ai,0,over_ai,0.165452,over_ai,0,countIP,3.69552e+08,countIP0,4.32284e+08,keysum,3.18864e+08,pktSum,1.87533e+09,aggrSum,2.44841e+08,blackkey_num,61794726,feedback,179,feedsumportion,0.961456,finger0,9,finger,15,time,23002
line,90000,total,0.15329,total0,0.380594,false,0.0302653,over,0.15329,false0,0.0751436,over0,0.380594,overaggr,0.762129,overcuckoo,-0.608839,over_ai,0.135743,over_ai,0,over_ai,0.157702,over_ai,0,countIP,4.03174e+08,countIP0,4.82637e+08,keysum,3.49586e+08,pktSum,2.1202e+09,aggrSum,2.6643e+08,blackkey_num,73924304,feedback,179,feedsumportion,0.961456,finger0,9,finger,15,time,23002
line,99124,total,0.160807,total0,0.406856,false,0.0304466,over,0.160807,false0,0.0770327,over0,0.406856,overaggr,0.769573,overcuckoo,-0.608766,over_ai,0.154761,over_ai,0,over_ai,0.166218,over_ai,0,countIP,4.24416e+08,countIP0,5.14376e+08,keysum,3.65621e+08,pktSum,2.29669e+09,aggrSum,2.81416e+08,blackkey_num,78466107,feedback,179,feedsumportion,0.961456,finger0,9,finger,15,time,23002
